areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-10-23,65_69,2919363.0,2656444.0,226.0,2695121.0,157.0,2656444.0,226.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-23,70_74,2863384.0,2677411.0,198.0,2704337.0,116.0,2677411.0,198.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-23,75_79,2159520.0,2045618.0,180.0,2063661.0,96.0,2045618.0,180.0,95.6,94.7,94.7
E92000001,England,nation,2021-10-23,80_84,1443052.0,1367351.0,192.0,1380812.0,55.0,1367351.0,192.0,95.7,94.8,94.8
E92000001,England,nation,2021-10-23,85_89,892698.0,844562.0,122.0,854486.0,29.0,844562.0,122.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-23,90+,508084.0,471597.0,65.0,478675.0,15.0,471597.0,65.0,94.2,92.8,92.8
E92000001,England,nation,2021-10-22,12_15,2875868.0,4081.0,388.0,511132.0,23046.0,4081.0,388.0,17.8,0.1,0.1
E92000001,England,nation,2021-10-22,16_17,1366614.0,130059.0,2301.0,750641.0,2333.0,130059.0,2301.0,54.9,9.5,9.5
E92000001,England,nation,2021-10-22,18_24,5300080.0,2961468.0,5563.0,3535045.0,2660.0,2961468.0,5563.0,66.7,55.9,55.9
E92000001,England,nation,2021-10-22,25_29,4488384.0,2542740.0,3476.0,2898393.0,1890.0,2542740.0,3476.0,64.6,56.7,56.7
E92000001,England,nation,2021-10-22,30_34,4804432.0,2894594.0,3043.0,3214695.0,1693.0,2894594.0,3043.0,66.9,60.2,60.2
E92000001,England,nation,2021-10-22,35_39,4569685.0,2998352.0,2128.0,3244508.0,1172.0,2998352.0,2128.0,71.0,65.6,65.6
E92000001,England,nation,2021-10-22,40_44,4198356.0,3024471.0,1353.0,3205252.0,692.0,3024471.0,1353.0,76.3,72.0,72.0
E92000001,England,nation,2021-10-22,45_49,3987153.0,3121941.0,1031.0,3258461.0,463.0,3121941.0,1031.0,81.7,78.3,78.3
E92000001,England,nation,2021-10-22,50_54,4241557.0,3550400.0,653.0,3661898.0,342.0,3550400.0,653.0,86.3,83.7,83.7
E92000001,England,nation,2021-10-22,55_59,4117010.0,3554589.0,495.0,3654867.0,259.0,3554589.0,495.0,88.8,86.3,86.3
E92000001,England,nation,2021-10-22,60_64,3506011.0,3098956.0,311.0,3174997.0,199.0,3098956.0,311.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-22,65_69,2919363.0,2656218.0,196.0,2694964.0,142.0,2656218.0,196.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-22,70_74,2863384.0,2677213.0,214.0,2704221.0,128.0,2677213.0,214.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-22,75_79,2159520.0,2045438.0,161.0,2063565.0,84.0,2045438.0,161.0,95.6,94.7,94.7
E92000001,England,nation,2021-10-22,80_84,1443052.0,1367159.0,172.0,1380757.0,56.0,1367159.0,172.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-22,85_89,892698.0,844440.0,128.0,854457.0,23.0,844440.0,128.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-22,90+,508084.0,471532.0,83.0,478660.0,17.0,471532.0,83.0,94.2,92.8,92.8
E92000001,England,nation,2021-10-21,12_15,2875868.0,3693.0,416.0,488086.0,26418.0,3693.0,416.0,17.0,0.1,0.1
E92000001,England,nation,2021-10-21,16_17,1366614.0,127758.0,2257.0,748308.0,2276.0,127758.0,2257.0,54.8,9.3,9.3
E92000001,England,nation,2021-10-21,18_24,5300080.0,2955905.0,5435.0,3532385.0,2990.0,2955905.0,5435.0,66.6,55.8,55.8
E92000001,England,nation,2021-10-21,25_29,4488384.0,2539264.0,3293.0,2896503.0,1877.0,2539264.0,3293.0,64.5,56.6,56.6
E92000001,England,nation,2021-10-21,30_34,4804432.0,2891551.0,2794.0,3213002.0,1536.0,2891551.0,2794.0,66.9,60.2,60.2
E92000001,England,nation,2021-10-21,35_39,4569685.0,2996224.0,1989.0,3243336.0,1096.0,2996224.0,1989.0,71.0,65.6,65.6
E92000001,England,nation,2021-10-21,40_44,4198356.0,3023118.0,1220.0,3204560.0,677.0,3023118.0,1220.0,76.3,72.0,72.0
E92000001,England,nation,2021-10-21,45_49,3987153.0,3120910.0,880.0,3257998.0,438.0,3120910.0,880.0,81.7,78.3,78.3
E92000001,England,nation,2021-10-21,50_54,4241557.0,3549747.0,579.0,3661556.0,324.0,3549747.0,579.0,86.3,83.7,83.7
E92000001,England,nation,2021-10-21,55_59,4117010.0,3554094.0,437.0,3654608.0,257.0,3554094.0,437.0,88.8,86.3,86.3
E92000001,England,nation,2021-10-21,60_64,3506011.0,3098645.0,335.0,3174798.0,217.0,3098645.0,335.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-21,65_69,2919363.0,2656022.0,222.0,2694822.0,144.0,2656022.0,222.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-21,70_74,2863384.0,2676999.0,231.0,2704093.0,115.0,2676999.0,231.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-21,75_79,2159520.0,2045277.0,168.0,2063481.0,92.0,2045277.0,168.0,95.6,94.7,94.7
E92000001,England,nation,2021-10-21,80_84,1443052.0,1366987.0,195.0,1380701.0,63.0,1366987.0,195.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-21,85_89,892698.0,844312.0,176.0,854434.0,35.0,844312.0,176.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-21,90+,508084.0,471449.0,109.0,478643.0,27.0,471449.0,109.0,94.2,92.8,92.8
E92000001,England,nation,2021-10-20,12_15,2875868.0,3277.0,392.0,461668.0,29203.0,3277.0,392.0,16.1,0.1,0.1
E92000001,England,nation,2021-10-20,16_17,1366614.0,125501.0,2099.0,746032.0,2203.0,125501.0,2099.0,54.6,9.2,9.2
E92000001,England,nation,2021-10-20,18_24,5300080.0,2950470.0,5870.0,3529395.0,2975.0,2950470.0,5870.0,66.6,55.7,55.7
E92000001,England,nation,2021-10-20,25_29,4488384.0,2535971.0,3434.0,2894626.0,1860.0,2535971.0,3434.0,64.5,56.5,56.5
E92000001,England,nation,2021-10-20,30_34,4804432.0,2888757.0,2749.0,3211466.0,1566.0,2888757.0,2749.0,66.8,60.1,60.1
E92000001,England,nation,2021-10-20,35_39,4569685.0,2994235.0,2019.0,3242240.0,1104.0,2994235.0,2019.0,71.0,65.5,65.5
E92000001,England,nation,2021-10-20,40_44,4198356.0,3021898.0,1198.0,3203883.0,645.0,3021898.0,1198.0,76.3,72.0,72.0
E92000001,England,nation,2021-10-20,45_49,3987153.0,3120030.0,884.0,3257560.0,442.0,3120030.0,884.0,81.7,78.3,78.3
E92000001,England,nation,2021-10-20,50_54,4241557.0,3549168.0,608.0,3661232.0,310.0,3549168.0,608.0,86.3,83.7,83.7
E92000001,England,nation,2021-10-20,55_59,4117010.0,3553657.0,410.0,3654351.0,227.0,3553657.0,410.0,88.8,86.3,86.3
E92000001,England,nation,2021-10-20,60_64,3506011.0,3098310.0,276.0,3174581.0,152.0,3098310.0,276.0,90.5,88.4,88.4
E92000001,England,nation,2021-10-20,65_69,2919363.0,2655800.0,159.0,2694678.0,123.0,2655800.0,159.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-20,70_74,2863384.0,2676768.0,154.0,2703978.0,117.0,2676768.0,154.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-20,75_79,2159520.0,2045109.0,137.0,2063389.0,66.0,2045109.0,137.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-20,80_84,1443052.0,1366792.0,160.0,1380638.0,45.0,1366792.0,160.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-20,85_89,892698.0,844136.0,156.0,854399.0,44.0,844136.0,156.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-20,90+,508084.0,471340.0,92.0,478616.0,25.0,471340.0,92.0,94.2,92.8,92.8
E92000001,England,nation,2021-10-19,12_15,2875868.0,2885.0,183.0,432465.0,27619.0,2885.0,183.0,15.0,0.1,0.1
E92000001,England,nation,2021-10-19,16_17,1366614.0,123402.0,2061.0,743829.0,1815.0,123402.0,2061.0,54.4,9.0,9.0
E92000001,England,nation,2021-10-19,18_24,5300080.0,2944600.0,5389.0,3526420.0,2342.0,2944600.0,5389.0,66.5,55.6,55.6
E92000001,England,nation,2021-10-19,25_29,4488384.0,2532537.0,3444.0,2892766.0,1726.0,2532537.0,3444.0,64.5,56.4,56.4
E92000001,England,nation,2021-10-19,30_34,4804432.0,2886008.0,2770.0,3209900.0,1463.0,2886008.0,2770.0,66.8,60.1,60.1
E92000001,England,nation,2021-10-19,35_39,4569685.0,2992216.0,1931.0,3241136.0,1029.0,2992216.0,1931.0,70.9,65.5,65.5
E92000001,England,nation,2021-10-19,40_44,4198356.0,3020700.0,1202.0,3203238.0,646.0,3020700.0,1202.0,76.3,71.9,71.9
E92000001,England,nation,2021-10-19,45_49,3987153.0,3119146.0,829.0,3257118.0,375.0,3119146.0,829.0,81.7,78.2,78.2
E92000001,England,nation,2021-10-19,50_54,4241557.0,3548560.0,568.0,3660922.0,298.0,3548560.0,568.0,86.3,83.7,83.7
E92000001,England,nation,2021-10-19,55_59,4117010.0,3553247.0,443.0,3654124.0,211.0,3553247.0,443.0,88.8,86.3,86.3
E92000001,England,nation,2021-10-19,60_64,3506011.0,3098034.0,274.0,3174429.0,150.0,3098034.0,274.0,90.5,88.4,88.4
E92000001,England,nation,2021-10-19,65_69,2919363.0,2655641.0,174.0,2694555.0,108.0,2655641.0,174.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-19,70_74,2863384.0,2676614.0,151.0,2703861.0,92.0,2676614.0,151.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-19,75_79,2159520.0,2044972.0,128.0,2063323.0,59.0,2044972.0,128.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-19,80_84,1443052.0,1366632.0,176.0,1380593.0,47.0,1366632.0,176.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-19,85_89,892698.0,843980.0,128.0,854355.0,30.0,843980.0,128.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-19,90+,508084.0,471248.0,100.0,478591.0,14.0,471248.0,100.0,94.2,92.8,92.8
E92000001,England,nation,2021-10-18,12_15,2875868.0,2702.0,150.0,404846.0,28462.0,2702.0,150.0,14.1,0.1,0.1
E92000001,England,nation,2021-10-18,16_17,1366614.0,121341.0,2029.0,742014.0,1652.0,121341.0,2029.0,54.3,8.9,8.9
E92000001,England,nation,2021-10-18,18_24,5300080.0,2939211.0,5509.0,3524078.0,2236.0,2939211.0,5509.0,66.5,55.5,55.5
E92000001,England,nation,2021-10-18,25_29,4488384.0,2529093.0,3462.0,2891040.0,1579.0,2529093.0,3462.0,64.4,56.3,56.3
E92000001,England,nation,2021-10-18,30_34,4804432.0,2883238.0,2718.0,3208437.0,1347.0,2883238.0,2718.0,66.8,60.0,60.0
E92000001,England,nation,2021-10-18,35_39,4569685.0,2990285.0,1847.0,3240107.0,949.0,2990285.0,1847.0,70.9,65.4,65.4
E92000001,England,nation,2021-10-18,40_44,4198356.0,3019498.0,1099.0,3202592.0,576.0,3019498.0,1099.0,76.3,71.9,71.9
E92000001,England,nation,2021-10-18,45_49,3987153.0,3118317.0,734.0,3256743.0,340.0,3118317.0,734.0,81.7,78.2,78.2
E92000001,England,nation,2021-10-18,50_54,4241557.0,3547992.0,501.0,3660624.0,250.0,3547992.0,501.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-18,55_59,4117010.0,3552804.0,366.0,3653913.0,175.0,3552804.0,366.0,88.8,86.3,86.3
E92000001,England,nation,2021-10-18,60_64,3506011.0,3097760.0,216.0,3174279.0,127.0,3097760.0,216.0,90.5,88.4,88.4
E92000001,England,nation,2021-10-18,65_69,2919363.0,2655467.0,138.0,2694447.0,86.0,2655467.0,138.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-18,70_74,2863384.0,2676463.0,109.0,2703769.0,68.0,2676463.0,109.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-18,75_79,2159520.0,2044844.0,84.0,2063264.0,28.0,2044844.0,84.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-18,80_84,1443052.0,1366456.0,104.0,1380546.0,22.0,1366456.0,104.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-18,85_89,892698.0,843852.0,108.0,854325.0,16.0,843852.0,108.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-18,90+,508084.0,471148.0,73.0,478577.0,15.0,471148.0,73.0,94.2,92.7,92.7
E92000001,England,nation,2021-10-17,12_15,2875868.0,2552.0,109.0,376384.0,1129.0,2552.0,109.0,13.1,0.1,0.1
E92000001,England,nation,2021-10-17,16_17,1366614.0,119312.0,2401.0,740362.0,1679.0,119312.0,2401.0,54.2,8.7,8.7
E92000001,England,nation,2021-10-17,18_24,5300080.0,2933702.0,4285.0,3521842.0,1422.0,2933702.0,4285.0,66.4,55.4,55.4
E92000001,England,nation,2021-10-17,25_29,4488384.0,2525631.0,2493.0,2889461.0,1054.0,2525631.0,2493.0,64.4,56.3,56.3
E92000001,England,nation,2021-10-17,30_34,4804432.0,2880520.0,1867.0,3207090.0,889.0,2880520.0,1867.0,66.8,60.0,60.0
E92000001,England,nation,2021-10-17,35_39,4569685.0,2988438.0,1255.0,3239158.0,641.0,2988438.0,1255.0,70.9,65.4,65.4
E92000001,England,nation,2021-10-17,40_44,4198356.0,3018399.0,771.0,3202016.0,344.0,3018399.0,771.0,76.3,71.9,71.9
E92000001,England,nation,2021-10-17,45_49,3987153.0,3117583.0,504.0,3256403.0,278.0,3117583.0,504.0,81.7,78.2,78.2
E92000001,England,nation,2021-10-17,50_54,4241557.0,3547491.0,332.0,3660374.0,160.0,3547491.0,332.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-17,55_59,4117010.0,3552438.0,248.0,3653738.0,106.0,3552438.0,248.0,88.7,86.3,86.3
E92000001,England,nation,2021-10-17,60_64,3506011.0,3097544.0,156.0,3174152.0,72.0,3097544.0,156.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-17,65_69,2919363.0,2655329.0,84.0,2694361.0,63.0,2655329.0,84.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-17,70_74,2863384.0,2676354.0,45.0,2703701.0,33.0,2676354.0,45.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-17,75_79,2159520.0,2044760.0,55.0,2063236.0,31.0,2044760.0,55.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-17,80_84,1443052.0,1366352.0,69.0,1380524.0,11.0,1366352.0,69.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-17,85_89,892698.0,843744.0,56.0,854309.0,6.0,843744.0,56.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-17,90+,508084.0,471075.0,23.0,478562.0,5.0,471075.0,23.0,94.2,92.7,92.7
E92000001,England,nation,2021-10-16,12_15,2875868.0,2443.0,325.0,375255.0,2743.0,2443.0,325.0,13.0,0.1,0.1
E92000001,England,nation,2021-10-16,16_17,1366614.0,116911.0,4889.0,738683.0,3092.0,116911.0,4889.0,54.1,8.6,8.6
E92000001,England,nation,2021-10-16,18_24,5300080.0,2929417.0,8569.0,3520420.0,2797.0,2929417.0,8569.0,66.4,55.3,55.3
E92000001,England,nation,2021-10-16,25_29,4488384.0,2523138.0,4820.0,2888407.0,2078.0,2523138.0,4820.0,64.4,56.2,56.2
E92000001,England,nation,2021-10-16,30_34,4804432.0,2878653.0,3804.0,3206201.0,1770.0,2878653.0,3804.0,66.7,59.9,59.9
E92000001,England,nation,2021-10-16,35_39,4569685.0,2987183.0,2678.0,3238517.0,1271.0,2987183.0,2678.0,70.9,65.4,65.4
E92000001,England,nation,2021-10-16,40_44,4198356.0,3017628.0,1641.0,3201672.0,706.0,3017628.0,1641.0,76.3,71.9,71.9
E92000001,England,nation,2021-10-16,45_49,3987153.0,3117079.0,1170.0,3256125.0,519.0,3117079.0,1170.0,81.7,78.2,78.2
E92000001,England,nation,2021-10-16,50_54,4241557.0,3547159.0,746.0,3660214.0,365.0,3547159.0,746.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-16,55_59,4117010.0,3552190.0,557.0,3653632.0,260.0,3552190.0,557.0,88.7,86.3,86.3
E92000001,England,nation,2021-10-16,60_64,3506011.0,3097388.0,343.0,3174080.0,178.0,3097388.0,343.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-16,65_69,2919363.0,2655245.0,219.0,2694298.0,107.0,2655245.0,219.0,92.3,91.0,91.0
E92000001,England,nation,2021-10-16,70_74,2863384.0,2676309.0,173.0,2703668.0,108.0,2676309.0,173.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-16,75_79,2159520.0,2044705.0,160.0,2063205.0,64.0,2044705.0,160.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-16,80_84,1443052.0,1366283.0,222.0,1380513.0,54.0,1366283.0,222.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-16,85_89,892698.0,843688.0,149.0,854303.0,23.0,843688.0,149.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-16,90+,508084.0,471052.0,88.0,478557.0,10.0,471052.0,88.0,94.2,92.7,92.7
E92000001,England,nation,2021-10-15,12_15,2875868.0,2118.0,111.0,372512.0,26384.0,2118.0,111.0,13.0,0.1,0.1
E92000001,England,nation,2021-10-15,16_17,1366614.0,112022.0,2680.0,735591.0,2622.0,112022.0,2680.0,53.8,8.2,8.2
E92000001,England,nation,2021-10-15,18_24,5300080.0,2920848.0,6720.0,3517623.0,2712.0,2920848.0,6720.0,66.4,55.1,55.1
E92000001,England,nation,2021-10-15,25_29,4488384.0,2518318.0,4286.0,2886329.0,1880.0,2518318.0,4286.0,64.3,56.1,56.1
E92000001,England,nation,2021-10-15,30_34,4804432.0,2874849.0,3529.0,3204431.0,1735.0,2874849.0,3529.0,66.7,59.8,59.8
E92000001,England,nation,2021-10-15,35_39,4569685.0,2984505.0,2559.0,3237246.0,1198.0,2984505.0,2559.0,70.8,65.3,65.3
E92000001,England,nation,2021-10-15,40_44,4198356.0,3015987.0,1471.0,3200966.0,688.0,3015987.0,1471.0,76.2,71.8,71.8
E92000001,England,nation,2021-10-15,45_49,3987153.0,3115909.0,1006.0,3255606.0,482.0,3115909.0,1006.0,81.7,78.1,78.1
E92000001,England,nation,2021-10-15,50_54,4241557.0,3546413.0,655.0,3659849.0,321.0,3546413.0,655.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-15,55_59,4117010.0,3551633.0,486.0,3653372.0,254.0,3551633.0,486.0,88.7,86.3,86.3
E92000001,England,nation,2021-10-15,60_64,3506011.0,3097045.0,343.0,3173902.0,162.0,3097045.0,343.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-15,65_69,2919363.0,2655026.0,173.0,2694191.0,94.0,2655026.0,173.0,92.3,90.9,90.9
E92000001,England,nation,2021-10-15,70_74,2863384.0,2676136.0,158.0,2703560.0,81.0,2676136.0,158.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-15,75_79,2159520.0,2044545.0,151.0,2063141.0,49.0,2044545.0,151.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-15,80_84,1443052.0,1366061.0,188.0,1380459.0,47.0,1366061.0,188.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-15,85_89,892698.0,843539.0,150.0,854280.0,28.0,843539.0,150.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-15,90+,508084.0,470964.0,113.0,478547.0,11.0,470964.0,113.0,94.2,92.7,92.7
E92000001,England,nation,2021-10-14,12_15,2875868.0,2007.0,110.0,346128.0,29331.0,2007.0,110.0,12.0,0.1,0.1
E92000001,England,nation,2021-10-14,16_17,1366614.0,109342.0,2383.0,732969.0,2348.0,109342.0,2383.0,53.6,8.0,8.0
E92000001,England,nation,2021-10-14,18_24,5300080.0,2914128.0,6154.0,3514911.0,2586.0,2914128.0,6154.0,66.3,55.0,55.0
E92000001,England,nation,2021-10-14,25_29,4488384.0,2514032.0,3777.0,2884449.0,1779.0,2514032.0,3777.0,64.3,56.0,56.0
E92000001,England,nation,2021-10-14,30_34,4804432.0,2871320.0,3048.0,3202696.0,1645.0,2871320.0,3048.0,66.7,59.8,59.8
E92000001,England,nation,2021-10-14,35_39,4569685.0,2981946.0,2252.0,3236048.0,1123.0,2981946.0,2252.0,70.8,65.3,65.3
E92000001,England,nation,2021-10-14,40_44,4198356.0,3014516.0,1308.0,3200278.0,629.0,3014516.0,1308.0,76.2,71.8,71.8
E92000001,England,nation,2021-10-14,45_49,3987153.0,3114903.0,890.0,3255124.0,389.0,3114903.0,890.0,81.6,78.1,78.1
E92000001,England,nation,2021-10-14,50_54,4241557.0,3545758.0,602.0,3659528.0,305.0,3545758.0,602.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-14,55_59,4117010.0,3551147.0,436.0,3653118.0,203.0,3551147.0,436.0,88.7,86.3,86.3
E92000001,England,nation,2021-10-14,60_64,3506011.0,3096702.0,329.0,3173740.0,171.0,3096702.0,329.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-14,65_69,2919363.0,2654853.0,210.0,2694097.0,105.0,2654853.0,210.0,92.3,90.9,90.9
E92000001,England,nation,2021-10-14,70_74,2863384.0,2675978.0,162.0,2703479.0,78.0,2675978.0,162.0,94.4,93.5,93.5
E92000001,England,nation,2021-10-14,75_79,2159520.0,2044394.0,151.0,2063092.0,63.0,2044394.0,151.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-14,80_84,1443052.0,1365873.0,237.0,1380412.0,53.0,1365873.0,237.0,95.7,94.7,94.7
E92000001,England,nation,2021-10-14,85_89,892698.0,843389.0,196.0,854252.0,36.0,843389.0,196.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-14,90+,508084.0,470851.0,135.0,478536.0,25.0,470851.0,135.0,94.2,92.7,92.7
E92000001,England,nation,2021-10-13,12_15,2875868.0,1897.0,118.0,316797.0,28266.0,1897.0,118.0,11.0,0.1,0.1
E92000001,England,nation,2021-10-13,16_17,1366614.0,106959.0,2137.0,730621.0,2416.0,106959.0,2137.0,53.5,7.8,7.8
E92000001,England,nation,2021-10-13,18_24,5300080.0,2907974.0,6693.0,3512325.0,2690.0,2907974.0,6693.0,66.3,54.9,54.9
E92000001,England,nation,2021-10-13,25_29,4488384.0,2510255.0,4005.0,2882670.0,1828.0,2510255.0,4005.0,64.2,55.9,55.9
E92000001,England,nation,2021-10-13,30_34,4804432.0,2868272.0,3141.0,3201051.0,1549.0,2868272.0,3141.0,66.6,59.7,59.7
E92000001,England,nation,2021-10-13,35_39,4569685.0,2979694.0,2153.0,3234925.0,1119.0,2979694.0,2153.0,70.8,65.2,65.2
E92000001,England,nation,2021-10-13,40_44,4198356.0,3013208.0,1317.0,3199649.0,649.0,3013208.0,1317.0,76.2,71.8,71.8
E92000001,England,nation,2021-10-13,45_49,3987153.0,3114013.0,868.0,3254735.0,438.0,3114013.0,868.0,81.6,78.1,78.1
E92000001,England,nation,2021-10-13,50_54,4241557.0,3545156.0,631.0,3659223.0,290.0,3545156.0,631.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-13,55_59,4117010.0,3550711.0,443.0,3652915.0,221.0,3550711.0,443.0,88.7,86.2,86.2
E92000001,England,nation,2021-10-13,60_64,3506011.0,3096373.0,275.0,3173569.0,136.0,3096373.0,275.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-13,65_69,2919363.0,2654643.0,180.0,2693992.0,107.0,2654643.0,180.0,92.3,90.9,90.9
E92000001,England,nation,2021-10-13,70_74,2863384.0,2675816.0,111.0,2703401.0,69.0,2675816.0,111.0,94.4,93.4,93.4
E92000001,England,nation,2021-10-13,75_79,2159520.0,2044243.0,140.0,2063029.0,57.0,2044243.0,140.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-13,80_84,1443052.0,1365636.0,184.0,1380359.0,56.0,1365636.0,184.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-13,85_89,892698.0,843193.0,148.0,854216.0,19.0,843193.0,148.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-13,90+,508084.0,470716.0,126.0,478511.0,21.0,470716.0,126.0,94.2,92.6,92.6
E92000001,England,nation,2021-10-12,12_15,2875868.0,1779.0,59.0,288531.0,21594.0,1779.0,59.0,10.0,0.1,0.1
E92000001,England,nation,2021-10-12,16_17,1366614.0,104822.0,1831.0,728205.0,2059.0,104822.0,1831.0,53.3,7.7,7.7
E92000001,England,nation,2021-10-12,18_24,5300080.0,2901281.0,5990.0,3509635.0,2268.0,2901281.0,5990.0,66.2,54.7,54.7
E92000001,England,nation,2021-10-12,25_29,4488384.0,2506250.0,3613.0,2880842.0,1681.0,2506250.0,3613.0,64.2,55.8,55.8
E92000001,England,nation,2021-10-12,30_34,4804432.0,2865131.0,2964.0,3199502.0,1456.0,2865131.0,2964.0,66.6,59.6,59.6
E92000001,England,nation,2021-10-12,35_39,4569685.0,2977541.0,2069.0,3233806.0,1026.0,2977541.0,2069.0,70.8,65.2,65.2
E92000001,England,nation,2021-10-12,40_44,4198356.0,3011891.0,1205.0,3199000.0,608.0,3011891.0,1205.0,76.2,71.7,71.7
E92000001,England,nation,2021-10-12,45_49,3987153.0,3113145.0,812.0,3254297.0,395.0,3113145.0,812.0,81.6,78.1,78.1
E92000001,England,nation,2021-10-12,50_54,4241557.0,3544525.0,509.0,3658933.0,281.0,3544525.0,509.0,86.3,83.6,83.6
E92000001,England,nation,2021-10-12,55_59,4117010.0,3550268.0,390.0,3652694.0,217.0,3550268.0,390.0,88.7,86.2,86.2
E92000001,England,nation,2021-10-12,60_64,3506011.0,3096098.0,253.0,3173433.0,115.0,3096098.0,253.0,90.5,88.3,88.3
E92000001,England,nation,2021-10-12,65_69,2919363.0,2654463.0,178.0,2693885.0,82.0,2654463.0,178.0,92.3,90.9,90.9
E92000001,England,nation,2021-10-12,70_74,2863384.0,2675705.0,104.0,2703332.0,64.0,2675705.0,104.0,94.4,93.4,93.4
E92000001,England,nation,2021-10-12,75_79,2159520.0,2044103.0,97.0,2062972.0,47.0,2044103.0,97.0,95.5,94.7,94.7
E92000001,England,nation,2021-10-12,80_84,1443052.0,1365452.0,192.0,1380303.0,30.0,1365452.0,192.0,95.7,94.6,94.6
E92000001,England,nation,2021-10-12,85_89,892698.0,843045.0,171.0,854197.0,25.0,843045.0,171.0,95.7,94.4,94.4
